    0.873088706560295009E+03    0.144395060582985906E+02   -0.348079542723476187E+00   -0.244746503791695336E+01   -0.171815915760828197E+01    0.285601707726166060E+05   -0.230119563396503892E+02    1
    0.888409421777828129E+03    0.109838212516300651E+02   -0.321199037025695411E+00   -0.245905526567332711E+01   -0.232745670332520405E+01    0.285602193071768052E+05   -0.230319563396503924E+02    1
    0.867589320419666933E+03    0.109062157808756073E+02   -0.360962354761479531E+00   -0.210153283550574166E+01   -0.165068149496404448E+01    0.285602257516933278E+05   -0.230519563396503919E+02    1
    0.872783004472030143E+03    0.137322595633399356E+02   -0.349662819742635023E+00   -0.211319901618687833E+01   -0.160349069975830272E+01    0.285602622990425298E+05   -0.230719563396503915E+02    1
    0.872550554390609364E+03    0.128413893616530466E+02   -0.353130928045809256E+00   -0.226082051714719778E+01   -0.173631804348883367E+01    0.285603067196176344E+05   -0.230919563396503946E+02    1
    0.868907827601670192E+03    0.148750746087096175E+02   -0.361376021335512831E+00   -0.184309123230027794E+01   -0.169363886503946581E+01    0.285603109175457103E+05   -0.231119563396503942E+02    1
    0.869520842963366476E+03    0.140282963032255914E+02   -0.355884479168133261E+00   -0.207612853558127330E+01   -0.172694477356650555E+01    0.285603182235622771E+05   -0.231319563396503938E+02    1
    0.872139054419187005E+03    0.139686001234070911E+02   -0.352097310978039424E+00   -0.246031952295653866E+01   -0.155422941388850244E+01    0.285604010266867699E+05   -0.231519563396503898E+02    1
    0.871616145735466375E+03    0.141366963942667514E+02   -0.353285964864213042E+00   -0.240113866539890619E+01   -0.166597359068785522E+01    0.285604335175806627E+05   -0.231719563396503894E+02    1
    0.868990966696478608E+03    0.146761651507246853E+02   -0.358859757430510129E+00   -0.191890365943426477E+01   -0.167054301896362922E+01    0.285604566582021944E+05   -0.231919563396503925E+02    1
    0.872243651631031867E+03    0.144339368621270339E+02   -0.348001807353792714E+00   -0.212659432615380162E+01   -0.169847184790565287E+01    0.285604896248537189E+05   -0.232119563396503956E+02    1
    0.875160316664423135E+03    0.136486304165837762E+02   -0.345333946265331093E+00   -0.236393315277689187E+01   -0.159508446460057840E+01    0.285605115884155202E+05   -0.232319563396503952E+02    1
    0.871383575271038012E+03    0.136876775661846555E+02   -0.350440954403969940E+00   -0.229751951954964095E+01   -0.165179013818523579E+01    0.285605432926628819E+05   -0.232519563396503912E+02    1
    0.866053499356342854E+03    0.127986543081929796E+02   -0.366405905363576423E+00   -0.218203025094063019E+01   -0.149927124198408457E+01    0.285605687937745461E+05   -0.232719563396503872E+02    1
    0.869021919056033994E+03    0.136447019105315430E+02   -0.357887951118920355E+00   -0.201753287184237085E+01   -0.161399299995884604E+01    0.285605872218610275E+05   -0.232919563396503904E+02    1
    0.871601388531754196E+03    0.126164420311301235E+02   -0.350478655632570302E+00   -0.226144318703528935E+01   -0.170881598460682760E+01    0.285606332317232773E+05   -0.233119563396503899E+02    1
    0.869248024073769670E+03    0.133336526988717612E+02   -0.356777303934181056E+00   -0.213896599086823791E+01   -0.166988885536684162E+01    0.285606549184556752E+05   -0.233319563396503931E+02    1
    0.872607994841370100E+03    0.136268706814108516E+02   -0.356235533719205577E+00   -0.182193993227916984E+01   -0.164982674420079967E+01    0.285606561708416775E+05   -0.233519563396503926E+02    1
    0.874478275566020329E+03    0.146481517088890172E+02   -0.346573237885603014E+00   -0.250183943199576930E+01   -0.168731953692704906E+01    0.285606970860705187E+05   -0.233719563396503958E+02    1
    0.868696195894864445E+03    0.138338518626909153E+02   -0.357685189882500865E+00   -0.216946433616754941E+01   -0.161329180934716820E+01    0.285607152357787709E+05   -0.233919563396503918E+02    1
    0.872250595546888349E+03    0.135716461429708630E+02   -0.353183366375083629E+00   -0.251635165834430641E+01   -0.156288516290187118E+01    0.285607324532866951E+05   -0.234119563396503914E+02    1
    0.872201990983599217E+03    0.121059805640046552E+02   -0.348831633707292532E+00   -0.222295203285807830E+01   -0.167808900770662195E+01    0.285607765179002272E+05   -0.234319563396503945E+02    1
    0.873391612112501548E+03    0.138368681184871072E+02   -0.353645072288571782E+00   -0.184210666517455213E+01   -0.167474399482876812E+01    0.285608077076929585E+05   -0.234519563396503905E+02    1
    0.871574247953037229E+03    0.134494385014193174E+02   -0.354526278627428582E+00   -0.208030132582819860E+01   -0.156349003890454963E+01    0.285608086506031177E+05   -0.234719563396503901E+02    1
    0.871696540935138501E+03    0.146417133806472659E+02   -0.353628646754310161E+00   -0.237817627027982947E+01   -0.164416808511513679E+01    0.285609196682172478E+05   -0.234919563396503932E+02    1
    0.872947946360228570E+03    0.143467511247141051E+02   -0.354742858074045486E+00   -0.207981892016022041E+01   -0.175685823602918223E+01    0.285609205444224135E+05   -0.235119563396503928E+02    1
    0.869250864732018954E+03    0.140302097533387755E+02   -0.360367932996873641E+00   -0.195486816760982585E+01   -0.159289374750350898E+01    0.285609715875097463E+05   -0.235319563396503924E+02    1
    0.875208595175052551E+03    0.128425929169439854E+02   -0.349050796561659382E+00   -0.260220607485199018E+01   -0.163647918726158892E+01    0.285609923750116941E+05   -0.235519563396503919E+02    1
    0.870177618525307480E+03    0.141942456620428175E+02   -0.354655663230487583E+00   -0.211572543575697924E+01   -0.165740641677958411E+01    0.285609955216948802E+05   -0.235719563396503915E+02    1
    0.875198183593158205E+03    0.136307597373477840E+02   -0.346854201956665165E+00   -0.255608241560877580E+01   -0.162723151385634424E+01    0.285610065889812649E+05   -0.235919563396503946E+02    1
    0.873338174724894429E+03    0.143807467343715807E+02   -0.347287184500808088E+00   -0.227995999086356615E+01   -0.171218807496415426E+01    0.285610936614294988E+05   -0.236119563396503978E+02    1
    0.870906956555282704E+03    0.128693693707629144E+02   -0.355434857069960586E+00   -0.211433825659292651E+01   -0.169663181568418420E+01    0.285611359384894022E+05   -0.236319563396503973E+02    1
    0.871088977310548898E+03    0.141977414377872453E+02   -0.356386592533334046E+00   -0.207680904764588714E+01   -0.155352309556310431E+01    0.285611494086656894E+05   -0.236519563396503969E+02    1
    0.870149918592334984E+03    0.138422306813525289E+02   -0.359820812375056143E+00   -0.215788205061038330E+01   -0.163839733773413432E+01    0.285612169574596774E+05   -0.236719563396503965E+02    1
    0.869164103688164232E+03    0.144497528233310657E+02   -0.360788192541575903E+00   -0.206499882391439904E+01   -0.153972668726980721E+01    0.285612198637017427E+05   -0.236919563396503925E+02    1
    0.874074548811177237E+03    0.128173631232399181E+02   -0.352739102486705924E+00   -0.229454840109453961E+01   -0.170154643935116212E+01    0.285612373925739557E+05   -0.237119563396503956E+02    1
    0.872792477985194182E+03    0.124229634007263954E+02   -0.355733790565557761E+00   -0.236407277941999894E+01   -0.163670750020655920E+01    0.285612413146553117E+05   -0.237319563396503952E+02    1
    0.869866911878887436E+03    0.136051115674357330E+02   -0.359618771321637887E+00   -0.199474632791812390E+01   -0.157144266632761376E+01    0.285612580596679400E+05   -0.237519563396503948E+02    1
    0.869931687764154503E+03    0.137248061306272930E+02   -0.358308477861013941E+00   -0.200725313763486479E+01   -0.160388339271148794E+01    0.285612808873880713E+05   -0.237719563396503908E+02    1
    0.871793865543450352E+03    0.123417224635748575E+02   -0.354112341477046400E+00   -0.238884156622128963E+01   -0.157835435632111754E+01    0.285613015977544565E+05   -0.237919563396503939E+02    1
    0.873657678708403523E+03    0.146125535156317596E+02   -0.360644550581275425E+00   -0.181829445985699767E+01   -0.175731396062711376E+01    0.285613100823562781E+05   -0.238119563396503935E+02    1
    0.875311472295586896E+03    0.135945101202591712E+02   -0.349569262187557683E+00   -0.258195600102345413E+01   -0.155524965358345302E+01    0.285613749868009800E+05   -0.238319563396503966E+02    1
    0.868862582036370554E+03    0.124460313700691430E+02   -0.361385803017040708E+00   -0.216660825744411234E+01   -0.154017935689921615E+01    0.285614697498042515E+05   -0.238519563396503926E+02    1
    0.873243577857981450E+03    0.139855662917964949E+02   -0.349174198017665915E+00   -0.225879661667074583E+01   -0.164316762177613196E+01    0.285615175387295531E+05   -0.238719563396503922E+02    1
    0.873800157142273747E+03    0.129449408013934875E+02   -0.351034723259203929E+00   -0.246428350904105731E+01   -0.158238355032241973E+01    0.285615454458241074E+05   -0.238919563396503953E+02    1
    0.874494126800664276E+03    0.148509889595817075E+02   -0.345917558672850234E+00   -0.224658727308074369E+01   -0.172998079358786772E+01    0.285615675521773119E+05   -0.239119563396503949E+02    1
    0.874484332698895628E+03    0.142077658879316857E+02   -0.360347707884080215E+00   -0.171092454766725766E+01   -0.175204557304285657E+01    0.285616103248203035E+05   -0.239319563396503980E+02    1
    0.872959281222232676E+03    0.148579380879317959E+02   -0.350545637347756234E+00   -0.205204012956708226E+01   -0.167759192397393520E+01    0.285616158915015039E+05   -0.239519563396503976E+02    1
    0.876060021195168247E+03    0.129607851193257524E+02   -0.347097772712769981E+00   -0.202388716037264160E+01   -0.163082556075620300E+01    0.285616173754428964E+05   -0.239719563396503936E+02    1
    0.873983321590821674E+03    0.143945362637845680E+02   -0.354000448541657242E+00   -0.191786008979128653E+01   -0.179062509391686042E+01    0.285616224448611720E+05   -0.239919563396503932E+02    1
    0.875564445193761685E+03    0.129374625567408295E+02   -0.347577528348123721E+00   -0.241550927805583360E+01   -0.157289636499891472E+01    0.285616372493314484E+05   -0.240119563396503928E+02    1
    0.874012966678689736E+03    0.130827179137666487E+02   -0.353516490443905873E+00   -0.226806024617164237E+01   -0.168305642561157587E+01    0.285616760443743879E+05   -0.240319563396503959E+02    1
    0.869570549449724467E+03    0.137370016143246492E+02   -0.360717465730061804E+00   -0.210647812748648011E+01   -0.153941777055329077E+01    0.285616908543018617E+05   -0.240519563396503955E+02    1
    0.873162207717235447E+03    0.139923666808844924E+02   -0.350808496641598744E+00   -0.229853810729795871E+01   -0.161573071311952798E+01    0.285617871313632531E+05   -0.240719563396503951E+02    1
    0.871882909122733281E+03    0.128315036149604538E+02   -0.356902952128610451E+00   -0.240051886698979899E+01   -0.152428364261223237E+01    0.285617992195139923E+05   -0.240919563396503946E+02    1
    0.871534028415500757E+03    0.127490950231660509E+02   -0.356548568607315985E+00   -0.229842064347103658E+01   -0.159582695016920351E+01    0.285618308403731571E+05   -0.241119563396503978E+02    1
    0.873325546177708475E+03    0.135486174262898587E+02   -0.350759868905666572E+00   -0.219042155836335084E+01   -0.170303711987259110E+01    0.285618449145633822E+05   -0.241319563396503938E+02    1
    0.870035249034642334E+03    0.137381742883318019E+02   -0.359298221276158181E+00   -0.209423330190626000E+01   -0.158644928967625454E+01    0.285618661711532222E+05   -0.241519563396503933E+02    1
    0.871760831705437681E+03    0.123266152051163953E+02   -0.357421165636355731E+00   -0.240064757359865499E+01   -0.153239547716576219E+01    0.285618687344136924E+05   -0.241719563396503965E+02    1
    0.874000184498049862E+03    0.138733229843321162E+02   -0.352542126365898767E+00   -0.238268873313186802E+01   -0.152475121779659961E+01    0.285618691450010629E+05   -0.241919563396503960E+02    1
    0.875191763465649046E+03    0.149938975449329508E+02   -0.350149179386564313E+00   -0.186808351686237462E+01   -0.177612947623654538E+01    0.285618708257101171E+05   -0.242119563396503956E+02    1
    0.874733442238156044E+03    0.146543452299601960E+02   -0.347456262423075479E+00   -0.233437381428564628E+01   -0.164355141267017490E+01    0.285619113974836437E+05   -0.242319563396503952E+02    1
    0.874177770753167465E+03    0.144788667365460100E+02   -0.354586291934383624E+00   -0.199554205662540518E+01   -0.175117069577100004E+01    0.285619152659717729E+05   -0.242519563396503948E+02    1
    0.874677466773074343E+03    0.135286709844229804E+02   -0.349370363249626337E+00   -0.225715658331524782E+01   -0.157626424261440423E+01    0.285619528302764156E+05   -0.242719563396503979E+02    1
    0.875349893951587660E+03    0.144321088092032710E+02   -0.350392629572140457E+00   -0.194268033130651840E+01   -0.181773435129781635E+01    0.285619753915890833E+05   -0.242919563396503939E+02    1
    0.869925573163146055E+03    0.131146579045548926E+02   -0.361894445608059279E+00   -0.218677654838261759E+01   -0.149727584795403956E+01    0.285619858330320749E+05   -0.243119563396503935E+02    1
    0.869813813021225201E+03    0.123767527420803276E+02   -0.362426898446341461E+00   -0.225848859239828048E+01   -0.149754359042676377E+01    0.285620373761213959E+05   -0.243319563396503966E+02    1
    0.871487939363395299E+03    0.139372237399539696E+02   -0.356749140770372897E+00   -0.200859854841036967E+01   -0.162816797934471680E+01    0.285620494781452617E+05   -0.243519563396503962E+02    1
    0.875228446967113769E+03    0.146304050793714762E+02   -0.349817966426013705E+00   -0.200211815055615450E+01   -0.180139979208913648E+01    0.285620550240465418E+05   -0.243719563396503958E+02    1
    0.874494762850005145E+03    0.133071775153469751E+02   -0.351263203875856078E+00   -0.204914744183303998E+01   -0.175972096631814612E+01    0.285620866564226308E+05   -0.243919563396503953E+02    1
    0.870274170349115366E+03    0.131372743572559791E+02   -0.362410118368477363E+00   -0.197787387458768560E+01   -0.154432632212781762E+01    0.285621222939458748E+05   -0.244119563396503949E+02    1
    0.874381647222744846E+03    0.141169218937612886E+02   -0.350312529284474650E+00   -0.197228811242069924E+01   -0.175339055168148139E+01    0.285621297408889695E+05   -0.244319563396503945E+02    1
    0.872929252943367374E+03    0.130966036362704425E+02   -0.354115440731670894E+00   -0.216876768161878264E+01   -0.166922712932427242E+01    0.285621429844962622E+05   -0.244519563396503941E+02    1
    0.876143517229953659E+03    0.140958713855637452E+02   -0.348639759552207273E+00   -0.188332890991648316E+01   -0.178713089981043982E+01    0.285622150420950966E+05   -0.244719563396503936E+02    1
    0.874782284205520455E+03    0.132554061222808297E+02   -0.350399631647014154E+00   -0.242753765134453658E+01   -0.160947130197817501E+01    0.285622156791894377E+05   -0.244919563396503968E+02    1
    0.875288109018667456E+03    0.135770647874999479E+02   -0.353284928769899587E+00   -0.182969004065548280E+01   -0.169567815801142618E+01    0.285622187125566998E+05   -0.245119563396503999E+02    1
    0.873696648836118925E+03    0.139386615075868399E+02   -0.353668405858675428E+00   -0.202744926232888290E+01   -0.158065930630349438E+01    0.285622281812395304E+05   -0.245319563396503959E+02    1
    0.873806921833108959E+03    0.144115581932858667E+02   -0.350015538607224563E+00   -0.218249022669751991E+01   -0.164405582304339326E+01    0.285622324820637768E+05   -0.245519563396503919E+02    1
    0.872772294007252412E+03    0.118917604540500328E+02   -0.356038527293471851E+00   -0.236104302008783584E+01   -0.157380382588026624E+01    0.285622717583486155E+05   -0.245719563396503951E+02    1
    0.874067148306589047E+03    0.131156447539453236E+02   -0.358027101630358224E+00   -0.190377277743808282E+01   -0.171908472860120298E+01    0.285622765043273394E+05   -0.245919563396503982E+02    1
    0.873686084252329010E+03    0.137690260383509528E+02   -0.351410093258207823E+00   -0.209352287950631943E+01   -0.170367008864214409E+01    0.285622957625766794E+05   -0.246119563396503978E+02    1
    0.870979482533787973E+03    0.133578694222398653E+02   -0.358778665996634771E+00   -0.209892606642096791E+01   -0.156583222069853356E+01    0.285622990814115255E+05   -0.246319563396503973E+02    1
    0.874053619175550352E+03    0.146667929849774019E+02   -0.351442354807979029E+00   -0.224475890489522101E+01   -0.166596778581031479E+01    0.285623905553710465E+05   -0.246519563396503969E+02    1
    0.875191453432785011E+03    0.134753496527232901E+02   -0.355818824607270656E+00   -0.179871824350412179E+01   -0.173981111045805736E+01    0.285624104547297829E+05   -0.246719563396503929E+02    1
    0.873523363982155956E+03    0.136320858552896791E+02   -0.356185917437326083E+00   -0.194977420253455946E+01   -0.157980713162015096E+01    0.285624415144771083E+05   -0.246919563396503960E+02    1
    0.875999272845947416E+03    0.149230206800849743E+02   -0.351873052001403508E+00   -0.193168600757170950E+01   -0.178983566035114094E+01    0.285624885931200697E+05   -0.247119563396503992E+02    1
    0.876243375534490610E+03    0.139442350861804485E+02   -0.355192669021740848E+00   -0.187148238381347110E+01   -0.177103836291430383E+01    0.285625310442992741E+05   -0.247319563396503987E+02    1
    0.873947084629993014E+03    0.147261602914007899E+02   -0.360204520227505043E+00   -0.182249545308663752E+01   -0.169422872327100205E+01    0.285625640533022561E+05   -0.247519563396503983E+02    1
    0.876222529638663673E+03    0.141554036097112625E+02   -0.346223927312567348E+00   -0.233783362770887848E+01   -0.164989145297140372E+01    0.285625764518957949E+05   -0.247719563396503943E+02    1
    0.875438837881330301E+03    0.137869120823427274E+02   -0.355049332820501107E+00   -0.193361306505970720E+01   -0.174327050968125352E+01    0.285625912858329357E+05   -0.247919563396503975E+02    1
    0.873991344294538862E+03    0.148722997650564341E+02   -0.351919309068557062E+00   -0.203120777745837433E+01   -0.169223050599161606E+01    0.285626026035615068E+05   -0.248119563396503970E+02    1
    0.872367377458728470E+03    0.132472976325531562E+02   -0.356135087511832538E+00   -0.214065967269157653E+01   -0.158448091439387895E+01    0.285626779778527125E+05   -0.248319563396503966E+02    1
    0.873408728958079791E+03    0.142768987267270404E+02   -0.357313995060028589E+00   -0.195026557264394462E+01   -0.167828040208886620E+01    0.285627095694054260E+05   -0.248519563396503962E+02    1
    0.874438635908638275E+03    0.134415859795665469E+02   -0.356011853014313040E+00   -0.185849849543271350E+01   -0.167060817843321008E+01    0.285627567061281006E+05   -0.248719563396503958E+02    1
    0.875573220195867179E+03    0.142471859825035150E+02   -0.356858467449027827E+00   -0.178167399800054493E+01   -0.170212385203699590E+01    0.285627815504764658E+05   -0.248919563396503953E+02    1
    0.876461341984687579E+03    0.142335957373629398E+02   -0.360213305783231519E+00   -0.177906338018294807E+01   -0.153428947158416751E+01    0.285627829600309706E+05   -0.249119563396503985E+02    1
    0.874575059580040033E+03    0.139869194251837587E+02   -0.351772763462857796E+00   -0.224031269876310546E+01   -0.164073066421832614E+01    0.285629015243142894E+05   -0.249319563396503980E+02    1
    0.876775830759936866E+03    0.141559155831863510E+02   -0.349791343483475181E+00   -0.191853082427404953E+01   -0.178734086998913977E+01    0.285629074461952441E+05   -0.249519563396503976E+02    1
    0.875035304036329990E+03    0.136877376209729604E+02   -0.350994051634475390E+00   -0.199616206906345894E+01   -0.168495060336976366E+01    0.285629291008716209E+05   -0.249719563396504007E+02    1
    0.876525690247196280E+03    0.131530179051501470E+02   -0.347075943198942305E+00   -0.234000395435906761E+01   -0.162969908493833149E+01    0.285629473959634852E+05   -0.249919563396503968E+02    1
    0.877223013009958663E+03    0.149903031282004644E+02   -0.347286017984336226E+00   -0.196161490769272806E+01   -0.179984528480901229E+01    0.285629503649386970E+05   -0.250119563396503999E+02    1
    0.875070125131367945E+03    0.142859582317536642E+02   -0.354499299428963077E+00   -0.209291399831523961E+01   -0.168151036562581435E+01    0.285629653984147881E+05   -0.250319563396503995E+02    1
    0.876764140524573804E+03    0.148454833608655985E+02   -0.350826583872659192E+00   -0.201198531209713316E+01   -0.176251365427002860E+01    0.285629789981846916E+05   -0.250519563396503990E+02    1
    0.877835040677800407E+03    0.149757687499660790E+02   -0.350129498275708606E+00   -0.194913573739603230E+01   -0.180271529605355596E+01    0.285629847176308831E+05   -0.250719563396503986E+02    1
    0.876345139084606672E+03    0.131255010693048355E+02   -0.347300333877042178E+00   -0.229820554733757643E+01   -0.164941837355237375E+01    0.285630165053091914E+05   -0.250919563396503982E+02    1
    0.875441717010655339E+03    0.144791576516085527E+02   -0.357831603202439119E+00   -0.179688815424051285E+01   -0.169358525653169867E+01    0.285630441972466724E+05   -0.251119563396503978E+02    1
    0.877372957501787255E+03    0.132532724478370110E+02   -0.347249369292592647E+00   -0.241928880712966610E+01   -0.163990737554531218E+01    0.285630951239433416E+05   -0.251319563396504009E+02    1
    0.873648206530116909E+03    0.136751446244400547E+02   -0.361130869783722552E+00   -0.192441378877495417E+01   -0.163809451864364153E+01    0.285631226124956374E+05   -0.251519563396504005E+02    1
    0.874388893680695446E+03    0.133239006084951086E+02   -0.359764500974446122E+00   -0.192375202501529419E+01   -0.165917582863617774E+01    0.285631303457806425E+05   -0.251719563396504000E+02    1
    0.876316815503076327E+03    0.143653135426006440E+02   -0.348255444636182077E+00   -0.209362614200045893E+01   -0.173135448922844848E+01    0.285631320982829930E+05   -0.251919563396503960E+02    1
    0.874266436207981201E+03    0.142522741045311250E+02   -0.355365427930061983E+00   -0.194091235248614513E+01   -0.164795199534889747E+01    0.285631641536939242E+05   -0.252119563396503956E+02    1
    0.876899283557041713E+03    0.144210246524325409E+02   -0.352768481278055823E+00   -0.198322459955281349E+01   -0.174064710134273426E+01    0.285631916831486924E+05   -0.252319563396503952E+02    1
    0.873158578900185034E+03    0.130803727835367862E+02   -0.357057679778280068E+00   -0.203408467090162048E+01   -0.160603076026499370E+01    0.285631973092134867E+05   -0.252519563396503948E+02    1
    0.872884442012557315E+03    0.130672035734206311E+02   -0.362490796351247369E+00   -0.187865935803009787E+01   -0.156012419489295340E+01    0.285632173486709471E+05   -0.252719563396503943E+02    1
    0.874048485615711684E+03    0.131303725182185165E+02   -0.359854767511627927E+00   -0.185307443738962707E+01   -0.163438490679136361E+01    0.285632346685865923E+05   -0.252919563396503975E+02    1
    0.874009249832059140E+03    0.138358164304701603E+02   -0.356802967137184623E+00   -0.194140823275491581E+01   -0.160324136938257489E+01    0.285632453173224712E+05   -0.253119563396503970E+02    1
    0.878153528103271356E+03    0.144359395313273318E+02   -0.346486352339948844E+00   -0.206659394631576365E+01   -0.179036088476731869E+01    0.285632700493985212E+05   -0.253319563396503966E+02    1
    0.873993669163678646E+03    0.130432438618669693E+02   -0.355133665066341919E+00   -0.202035718996766178E+01   -0.163078350420850260E+01    0.285632740723017741E+05   -0.253519563396503962E+02    1
    0.875261838440529914E+03    0.136424424152921979E+02   -0.351116408642897504E+00   -0.211924725969233663E+01   -0.160318557650279025E+01    0.285632746799829074E+05   -0.253719563396503993E+02    1
    0.878108138876218163E+03    0.143254347238322062E+02   -0.350469659436678960E+00   -0.191638500016781066E+01   -0.179003446894422336E+01    0.285633344379026166E+05   -0.253919563396504024E+02    1
    0.875399809487345351E+03    0.135955598083408198E+02   -0.350843760735322974E+00   -0.217557554577877443E+01   -0.165197514107212129E+01    0.285633450190902513E+05   -0.254119563396503985E+02    1
    0.876457117649408815E+03    0.140341987118915856E+02   -0.349421351396777879E+00   -0.210304123337028948E+01   -0.171588802265947749E+01    0.285633469746804731E+05   -0.254319563396503980E+02    1
    0.876307926965189495E+03    0.135664884035667033E+02   -0.348977505503342833E+00   -0.220082290811680181E+01   -0.167670234100879867E+01    0.285633776189908094E+05   -0.254519563396503976E+02    1
    0.877151378268387816E+03    0.143316699570348831E+02   -0.352437868800813625E+00   -0.191313004076807314E+01   -0.174996006993686404E+01    0.285634268967879980E+05   -0.254719563396504007E+02    1
    0.875837422799967726E+03    0.129565315375371686E+02   -0.349861267072814286E+00   -0.216278834432361045E+01   -0.162227728983637576E+01    0.285634698440983921E+05   -0.254919563396504003E+02    1
    0.875791565972465492E+03    0.128811227195331686E+02   -0.350598118479826582E+00   -0.221922217060667215E+01   -0.158474906977908336E+01    0.285634698906353442E+05   -0.255119563396504034E+02    1
    0.875402194451110404E+03    0.132595585893985586E+02   -0.355726734055556548E+00   -0.193394655865572851E+01   -0.168267642238156157E+01    0.285634719693325351E+05   -0.255319563396503995E+02    1
    0.877362964213477653E+03    0.144544741472098863E+02   -0.348454754858392057E+00   -0.198057113748020885E+01   -0.175086544375724618E+01    0.285635222600133202E+05   -0.255519563396503990E+02    1
    0.877606751001825046E+03    0.135653960932947300E+02   -0.348182948060878239E+00   -0.242790580630788710E+01   -0.159167079835345504E+01    0.285635232446501686E+05   -0.255719563396504022E+02    1
    0.875732837581945660E+03    0.141604117369588050E+02   -0.358621097149815604E+00   -0.196224404342269043E+01   -0.165715281544491688E+01    0.285635244145577635E+05   -0.255919563396504017E+02    1
    0.877117259192849019E+03    0.140828487493365326E+02   -0.348278709869330960E+00   -0.203506317659289859E+01   -0.173179716202420320E+01    0.285635635192490226E+05   -0.256119563396504013E+02    1
    0.876353515033495455E+03    0.143151141971055686E+02   -0.356588807585343837E+00   -0.190236221231474900E+01   -0.169588414977449720E+01    0.285635778054320326E+05   -0.256319563396504009E+02    1
    0.877369695343962007E+03    0.147996805942879881E+02   -0.349868588335914055E+00   -0.207720275966532508E+01   -0.172312723776952215E+01    0.285636529402613232E+05   -0.256519563396504005E+02    1
    0.876561907926975209E+03    0.138716461553312023E+02   -0.349165259359343061E+00   -0.226525128651600749E+01   -0.160455826191511175E+01    0.285636625279871769E+05   -0.256719563396503965E+02    1
    0.875590104513989672E+03    0.137530520041145863E+02   -0.353578969566945567E+00   -0.216866249277794143E+01   -0.163503359385935720E+01    0.285636773324860515E+05   -0.256919563396503960E+02    1
    0.878488080433686150E+03    0.135919138817906919E+02   -0.347449148424279208E+00   -0.237299404635035671E+01   -0.165617025905130077E+01    0.285636853796316827E+05   -0.257119563396503992E+02    1
    0.876263791886040849E+03    0.145735112151066986E+02   -0.357793046024084127E+00   -0.198583785651972722E+01   -0.165615488353360973E+01    0.285637070055727454E+05   -0.257319563396503987E+02    1
    0.877958706525353591E+03    0.147555284701530312E+02   -0.354134521715640638E+00   -0.183454791392490169E+01   -0.174344891223594622E+01    0.285637237952028954E+05   -0.257519563396504019E+02    1
    0.877704919846164444E+03    0.136733695957190964E+02   -0.347079204619019421E+00   -0.232297280373555370E+01   -0.160787270937460747E+01    0.285637339726310529E+05   -0.257719563396504014E+02    1
    0.875631256908435148E+03    0.133995942517243343E+02   -0.351707484379207180E+00   -0.213452174896625024E+01   -0.161421937778880142E+01    0.285637776563931548E+05   -0.257919563396503975E+02    1
    0.875578020669678608E+03    0.130639123374303061E+02   -0.358904319624828716E+00   -0.198210958717301544E+01   -0.163595427718536968E+01    0.285637786621156738E+05   -0.258119563396504006E+02    1
    0.876505829114316271E+03    0.146041078491247323E+02   -0.354477534800244243E+00   -0.199052420286143583E+01   -0.168619614754929348E+01    0.285637883800110467E+05   -0.258319563396504002E+02    1
    0.876980114254182809E+03    0.136728251545443218E+02   -0.348635113501641669E+00   -0.218906060760084920E+01   -0.160658400675278212E+01    0.285638350999924805E+05   -0.258519563396503997E+02    1
    0.878523921355986204E+03    0.135657232674606423E+02   -0.346547960430339863E+00   -0.240282657858634074E+01   -0.160327364204965406E+01    0.285638460725332516E+05   -0.258719563396504029E+02    1
    0.875076457080728574E+03    0.137863119717408438E+02   -0.356277671328329326E+00   -0.194789266853845611E+01   -0.162476687138869114E+01    0.285638627012137695E+05   -0.258919563396504024E+02    1
    0.876071056994385344E+03    0.139880742337273336E+02   -0.356021605989878864E+00   -0.196554269503448964E+01   -0.166595241851155329E+01    0.285638870026517470E+05   -0.259119563396503985E+02    1
    0.875491827202658328E+03    0.129148222841513878E+02   -0.355466222757284456E+00   -0.194649370404370359E+01   -0.163504280300082083E+01    0.285639159850405340E+05   -0.259319563396503980E+02    1
    0.875880662699051641E+03    0.137122456132530797E+02   -0.354382694258500663E+00   -0.209367270235519776E+01   -0.164247338982270286E+01    0.285639203067841627E+05   -0.259519563396504012E+02    1
    0.877672217861121567E+03    0.144023542681389998E+02   -0.350566871200958197E+00   -0.208183510371197578E+01   -0.170541469673829660E+01    0.285639240845607346E+05   -0.259719563396504007E+02    1
    0.875156012757156645E+03    0.143261165921344045E+02   -0.355877721920363932E+00   -0.196807955794099687E+01   -0.159477913230094792E+01    0.285639243922308815E+05   -0.259919563396504003E+02    1
    0.878260486627659247E+03    0.140909387239840527E+02   -0.346555484994737206E+00   -0.213581066547335663E+01   -0.172187130576503122E+01    0.285639376318870418E+05   -0.260119563396504034E+02    1
    0.874714630850246976E+03    0.127611921012759879E+02   -0.357695051898232030E+00   -0.202157157063876713E+01   -0.161176391656115836E+01    0.285639382240042978E+05   -0.260319563396503995E+02    1
    0.875037541060788044E+03    0.136928902747023322E+02   -0.359267297274398878E+00   -0.188211519355136314E+01   -0.161643431331665433E+01    0.285639477116969356E+05   -0.260519563396503990E+02    1
